Lp,V,GTT,GTn,GGn,Ts,Tp,T48,T1,T2,P48,P1,P2,Pexh,TIC,mf,decay_coeff_comp,decay_coeff_turbine,T1_P1_ratio,T2_P2_ratio,T48_P48_ratio,Propeller_Torque_Diff,Power_Proxy_kW
6.175,18.0,16284.624599999981,1706.274,7737.056200000001,124.2992,124.2992,664.2942,288.0,610.6398,1.8001999999999998,0.998,9.7058,1.0236,20.821199999999948,0.4088,0.994,0.977,288.57715430861725,62.91493746007542,369.01133207421407,0.0,2909746.42015955
7.148,21.0,22697.64359999998,1968.6527999999998,8213.378200000001,185.5262,185.5262,705.7403999999999,288.0,633.5083999999999,2.1322,0.998,11.41,1.027,26.669799999999945,0.528,0.994,0.977,288.57715430861725,55.52220858895705,330.99165181502667,0.0,4679274.460312325
8.206,24.0,31220.19299999998,2308.7474,8668.378,261.0716,261.0716,773.0264,288.0,663.4896,2.5748,0.998,13.642199999999999,1.0314,36.32019999999995,0.7190000000000001,0.994,0.977,288.57715430861725,48.635088182257995,300.2277458443374,0.0,7548151.716807372
9.3,27.0,42828.12239999998,2711.3288000000002,9074.514200000001,367.28419999999994,367.28419999999994,858.0472000000002,288.0,697.3406,3.1515999999999997,0.998,16.445,1.0370000000000001,50.661399999999944,1.0028000000000001,0.994,0.977,288.57715430861725,42.404414715719064,272.2576469095064,0.0,12160175.430010287
1.138,3.0,39173.27439999998,2597.8214,8703.8054,333.81679999999994,333.81679999999994,826.2804,288.0,681.952,2.9758000000000004,0.998,15.5164,1.0356,48.61739999999995,0.9414000000000001,0.994,0.978,288.57715430861725,43.950400866180296,277.66664426372733,0.0,10656823.739119153
2.088,6.0,34613.91439999998,2412.0578,8295.3208,290.32579999999996,290.32579999999996,793.6484,288.0,663.2696,2.7396,0.998,14.2904,1.0335999999999999,43.43579999999995,0.8588000000000001,0.994,0.978,288.57715430861725,46.41364832334994,289.6949919696306,0.0,8743132.174123455
3.144,9.0,28486.04999999998,2153.8094,7877.111800000001,235.89939999999996,235.89939999999996,745.7050000000002,288.0,641.588,2.4198,0.998,12.6468,1.0304,37.05279999999995,0.7323999999999999,0.994,0.978,288.57715430861725,50.7312521744631,308.1680304157369,0.0,6424925.826677457
4.161,12.0,21232.190599999984,1845.859,7558.38,171.04159999999996,171.04159999999996,689.2702,288.0,616.8181999999999,2.0316,0.998,10.7028,1.0266,28.382199999999948,0.5608000000000001,0.994,0.978,288.57715430861725,57.631479612811596,339.2745619216381,0.0,4104137.907726005
5.14,15.0,11005.376199999982,1518.6508,7303.8264,77.12,77.12,617.4214,288.0,589.021,1.54,0.998,8.3396,1.0215999999999998,15.627799999999947,0.3084,0.994,0.978,288.57715430861725,70.62940668617199,400.922987012987,0.0,1750215.130587214
6.175,18.0,16287.915999999983,1708.6631999999997,7740.336,124.745,124.745,662.733,288.0,610.533,1.8008,0.998,9.6988,1.0238,19.509199999999947,0.4062,0.994,0.978,288.57715430861725,62.94933393821916,368.0214349178143,0.0,2914409.7080522263
7.148,21.0,22697.62799999998,1968.6547999999998,8214.744,185.533,185.533,704.7804,288.0,633.3312,2.1317999999999997,0.998,11.3978,1.027,26.61199999999995,0.5268,0.994,0.978,288.57715430861725,55.56609170190738,330.60343371798484,0.0,4679275.998045726
8.206,24.0,31220.516199999984,2308.7594,8669.336800000001,261.0806,261.0806,772.0118,288.0,663.3068000000001,2.5744,0.998,13.6274,1.0314,36.249599999999944,0.7176,0.994,0.978,288.57715430861725,48.67449403407841,299.88028278433814,0.0,7548269.090201741
9.3,27.0,42828.530799999986,2711.3422,9075.278,367.2776,367.2776,857.0294,288.0,697.1566,3.1510000000000002,0.998,16.4266,1.0370000000000001,50.57779999999995,1.0012,0.994,0.978,288.57715430861725,42.44071201587669,271.9864804823865,0.0,12160351.485804511
1.138,3.0,39334.26159999998,2601.8866000000003,8707.7372,334.052,334.052,828.5744000000001,288.0,682.5065999999999,2.9814,0.998,15.5322,1.0356,46.85379999999994,0.9426,0.994,0.979,288.57715430861725,43.94139915787847,277.91453679479446,0.0,10717364.076134074
2.088,6.0,34709.679199999984,2417.7902,8300.6008,290.8574,290.8574,793.7116,288.0,663.6582,2.7438000000000002,0.998,14.298599999999999,1.0336,40.630599999999944,0.8565999999999999,0.994,0.979,288.57715430861725,46.4142083840376,289.2745826955317,0.0,8788157.479809718
3.144,9.0,28581.978199999983,2159.5406000000003,7882.7914,236.43040000000005,236.43040000000005,745.8154000000001,288.0,641.9824000000001,2.4242,0.998,12.657,1.0303999999999998,34.25719999999995,0.7303999999999999,0.994,0.979,288.57715430861725,50.72152958837008,307.6542364491379,0.0,6463716.12803922
4.161,12.0,21327.775199999982,1851.5801999999999,7564.351,171.56960000000004,171.56960000000004,689.4198,288.0,617.2146,2.0362,0.998,10.715399999999999,1.0265999999999997,25.59759999999995,0.5589999999999999,0.994,0.979,288.57715430861725,57.60070552662524,338.58157351930066,0.0,4135392.1638874896
5.14,15.0,11100.905399999983,1524.3708,7309.784799999999,77.6668,77.6668,617.5563999999999,288.0,589.4146000000001,1.5446,0.998,8.355599999999999,1.0215999999999998,12.853599999999949,0.3068,0.994,0.979,288.57715430861725,70.54126573794822,399.8163925935517,0.0,1772056.8100264894
6.175,18.0,16222.819399999982,1710.3318,7743.15,125.05499999999999,125.05499999999999,659.528,288.0,610.1790000000001,1.7990000000000002,0.998,9.680200000000001,1.0238,18.411599999999947,0.4018,0.994,0.979,288.57715430861725,63.033718311605135,366.60811561978875,0.0,2905596.622432711
7.148,21.0,22697.576799999984,1968.6574,8216.1086,185.5484,185.5484,703.823,288.0,633.1538,2.1314,0.998,11.3862,1.027,26.553999999999952,0.5258,0.994,0.979,288.57715430861725,55.607120900739496,330.21628976259734,0.0,4679271.62270502
8.206,24.0,31220.667199999985,2308.7709999999997,8670.2914,261.08000000000004,261.08000000000004,770.9993999999999,288.0,663.1236,2.5738,0.998,13.6132,1.0314,36.178599999999946,0.7162,0.994,0.979,288.57715430861725,48.7118091264361,299.55684202346725,0.0,7548343.523161545
9.3,27.0,42828.809599999986,2711.356,9076.0388,367.2764,367.2764,856.0144,288.0,696.9726,3.1502000000000003,0.998,16.4088,1.0370000000000001,50.49399999999995,0.9996,0.994,0.979,288.57715430861725,42.475537516454594,271.7333502634753,0.0,12160492.539102605
1.138,3.0,39332.70299999999,2602.3466,8709.0936,334.073,334.073,827.4664,288.0,682.327,2.9808,0.998,15.515199999999998,1.0356,46.69839999999995,0.9408,0.994,0.98,288.57715430861725,43.97796999071878,277.5987654320988,0.0,10718834.105135636
2.088,6.0,34706.79519999998,2418.293,8302.271400000001,290.88939999999997,290.88939999999997,792.5937999999999,288.0,663.493,2.7434000000000003,0.998,14.2828,1.0335999999999999,40.45879999999995,0.8547999999999998,0.994,0.98,288.57715430861725,46.45398661326911,288.9093096158051,0.0,8789254.698813854
3.144,9.0,28579.276199999982,2160.0425999999998,7884.8634,236.44519999999997,236.44519999999997,744.7443999999999,288.0,641.8232,2.4238,0.998,12.643199999999998,1.0304,34.09519999999994,0.7288,0.994,0.98,288.57715430861725,50.76430017717035,307.26314052314547,0.0,6464607.473058715
4.161,12.0,21324.872399999982,1852.0734,7566.718400000001,171.59980000000002,171.59980000000002,688.3884,288.0,617.058,2.0357999999999996,0.998,10.703799999999998,1.0266,25.44699999999995,0.5576000000000001,0.994,0.98,288.57715430861725,57.64849866402587,338.1414677276747,0.0,4135930.7019899637
5.14,15.0,11097.868799999982,1524.8619999999999,7312.1386,77.69539999999999,77.69539999999999,616.5096,288.0,589.2549999999999,1.5444,0.998,8.347,1.0215999999999998,12.713199999999949,0.3056,0.994,0.98,288.57715430861725,70.59482448783993,399.1903651903652,0.0,1772142.9282840926
6.175,18.0,16221.595599999982,1710.3766,7744.9324,125.0636,125.0636,658.5462,288.0,610.0062,1.7988,0.998,9.6702,1.0239999999999998,18.339399999999948,0.4006,0.994,0.98,288.57715430861725,63.081032450207864,366.10306871247496,0.0,2905453.535812485
7.148,21.0,22697.51559999998,1968.6604,8217.4756,185.53820000000002,185.53820000000002,702.868,288.0,632.9772,2.1310000000000002,0.998,11.374199999999998,1.0272000000000001,26.49659999999995,0.5244,0.994,0.98,288.57715430861725,55.6502611172654,329.8301267010793,0.0,4679266.136511809
8.206,24.0,31220.75999999998,2308.7798,8671.2456,261.0898,261.0898,769.9898000000001,288.0,662.9416,2.5732000000000004,0.998,13.598400000000002,1.0315999999999999,36.10819999999995,0.7146,0.994,0.98,288.57715430861725,48.75144134604071,299.2343385667651,0.0,7548394.730769605
9.3,27.0,42829.14699999998,2711.364,9076.797199999999,367.2836,367.2836,855.0026,288.0,696.7896000000001,3.1494,0.998,16.3902,1.0372,50.410599999999945,0.9978000000000001,0.994,0.98,288.57715430861725,42.51257458725336,271.4811075125421,0.0,12160624.218402658
1.138,3.0,39352.829799999985,2602.4864000000002,8710.262599999998,334.09,334.09,827.0142000000002,288.0,682.2352000000001,2.9806,0.998,15.5016,1.0358,46.56799999999994,0.9395999999999999,0.994,0.981,288.57715430861725,44.01063116065439,277.4656780513991,0.0,10724895.12069177
2.088,6.0,34713.18059999998,2418.6416,8303.8642,290.9416,290.9416,791.7472,288.0,663.3688,2.7428,0.998,14.2684,1.0335999999999999,40.221999999999944,0.8532,0.994,0.981,288.57715430861725,46.49216450337809,288.6638471634826,0.0,8792138.972292293
3.144,9.0,28585.82619999998,2160.3905999999997,7886.857000000001,236.5112,236.5112,743.9442,288.0,641.7048000000001,2.4234,0.998,12.630799999999999,1.0304,33.868199999999945,0.7274,0.994,0.981,288.57715430861725,50.80476296038257,306.98365932161425,0.0,6467130.815624507
4.161,12.0,21331.237599999982,1852.4148,7569.0072,171.64539999999997,171.64539999999997,687.6274000000001,288.0,616.9416,2.0356,0.998,10.6938,1.0266,25.231199999999948,0.5566,0.994,0.981,288.57715430861725,57.6915221904281,337.80084495971704,0.0,4137927.8440780262
5.14,15.0,11103.980999999982,1525.2044,7314.414199999999,77.75219999999999,77.75219999999999,615.7328,288.0,589.1354000000001,1.5446000000000002,0.998,8.340399999999999,1.0218,12.507399999999947,0.3048,0.994,0.981,288.57715430861725,70.63634837657669,398.6357633044153,0.0,1773517.088620751
6.175,18.0,16207.953599999983,1710.5870000000002,7746.823200000001,125.11240000000001,125.11240000000001,657.1822,288.0,609.7866,1.7984000000000002,0.998,9.6584,1.0242,18.17719999999995,0.3992,0.994,0.981,288.57715430861725,63.135364035451005,365.42604537366543,0.0,2903367.2246416723
7.148,21.0,22697.447799999984,1968.6631999999997,8218.841199999999,185.5452,185.5452,701.915,288.0,632.8006,2.1310000000000002,0.998,11.3626,1.0274,26.438999999999947,0.5236,0.994,0.981,288.57715430861725,55.69153186770634,329.3829188174565,0.0,4679258.814263447
8.206,24.0,31220.783599999984,2308.7882,8672.198,261.0726,261.0726,768.982,288.0,662.7594,2.5732,0.998,13.584200000000001,1.0318,36.03739999999995,0.7138000000000001,0.994,0.981,288.57715430861725,48.788990150321695,298.8426861495414,0.0,7548427.899891822
9.3,27.0,42829.36139999998,2711.3726,9077.5532,367.27,367.27,853.9925999999999,288.0,696.607,3.1492,0.998,16.3724,1.0373999999999999,50.32699999999995,0.9966000000000002,0.994,0.981,288.57715430861725,42.54764115218294,271.17763241458147,0.0,12160723.665408114
1.138,3.0,39301.453399999984,2597.0364,8707.6594,333.7532,333.7532,826.418,288.0,681.7746,2.9774,0.998,15.4714,1.0357999999999998,48.743399999999944,0.9406000000000001,0.994,0.982,288.57715430861725,44.06676835968303,277.56364613421107,0.0,10688463.190842746
2.088,6.0,34711.07699999998,2412.3032000000003,8300.9908,290.43940000000003,290.43940000000003,792.8358000000001,288.0,663.0791999999999,2.7407999999999997,0.998,14.246799999999999,1.0336,42.93279999999995,0.8568,0.994,0.982,288.57715430861725,46.542325294101126,289.27167250437833,0.0,8768566.498350283
3.144,9.0,28583.880399999984,2154.0510000000004,7884.384,236.01079999999996,236.01079999999996,745.079,288.0,641.421,2.4213999999999998,0.998,12.6112,1.0303999999999998,36.58859999999994,0.7312000000000001,0.994,0.982,288.57715430861725,50.86121859934027,307.70587263566534,0.0,6447714.301062108
4.161,12.0,21329.216999999982,1846.0687999999998,7566.8342,171.16959999999997,171.16959999999997,688.802,288.0,616.6602,2.0336,0.998,10.676599999999999,1.0265999999999997,27.962999999999948,0.5604,0.994,0.982,288.57715430861725,57.75810651330949,338.7106608969316,0.0,4123361.514591737
5.14,15.0,11101.838399999982,1518.8583999999998,7312.231599999999,77.27239999999999,77.27239999999999,616.8924,288.0,588.8506,1.5426,0.998,8.3262,1.0217999999999998,15.249599999999948,0.3088,0.994,0.982,288.57715430861725,70.72261055463477,399.904317386231,0.0,1765797.1305302593
6.175,18.0,16257.420999999982,1709.6991999999998,7748.025200000001,124.9378,124.9378,657.9005999999999,288.0,609.7712,1.7992000000000001,0.998,9.656,1.0242,18.65719999999995,0.4008,0.994,0.982,288.57715430861725,63.149461474730735,365.66285015562465,0.0,2910716.975732917
7.148,21.0,22697.49039999998,1968.6642,8220.212,185.5392,185.5392,700.9654,288.0,632.6248,2.1304,0.998,11.3508,1.0273999999999999,26.381999999999948,0.5224,0.994,0.982,288.57715430861725,55.733939458011776,329.0299474277131,0.0,4679269.973466826
8.206,24.0,31220.937399999984,2308.7940000000003,8673.155999999999,261.093,261.093,767.9784000000001,288.0,662.578,2.5724000000000005,0.998,13.5698,1.0318,35.96759999999995,0.7122,0.994,0.982,288.57715430861725,48.82739612964082,298.5454828176022,0.0,7548484.047803586
9.3,27.0,42829.61339999999,2711.3794000000003,9078.3092,367.28720000000004,367.28720000000004,852.9864,288.0,696.425,3.1482,0.998,16.3542,1.0373999999999999,50.24439999999995,0.9948,0.994,0.982,288.57715430861725,42.58386224945274,270.94415856680007,0.0,12160825.715570407
1.138,3.0,39426.99439999998,2602.1333999999997,8712.1862,334.06419999999997,334.06419999999997,827.2074,288.0,682.1719999999999,2.9818,0.998,15.480599999999999,1.0358,46.35799999999995,0.9394,0.994,0.983,288.57715430861725,44.06625066211904,277.41880743175267,0.0,10743649.866890553
2.088,6.0,34833.75859999998,2417.3738,8305.787,290.7532,290.7532,793.6043999999999,288.0,663.4835999999999,2.7451999999999996,0.998,14.257,1.0335999999999999,40.55619999999995,0.8558000000000001,0.994,0.983,288.57715430861725,46.537392158238056,289.0880081596969,0.0,8818054.255734963
3.144,9.0,28706.707199999983,2159.1212,7889.580800000001,236.3212,236.3212,745.8936,288.0,641.8309999999999,2.426,0.998,12.6234,1.0304,34.221599999999945,0.7304,0.994,0.983,288.57715430861725,50.8445426747152,307.45820280296783,0.0,6490662.379440403
4.161,12.0,21451.918599999983,1851.1342,7572.328599999999,171.452,171.452,689.6558,288.0,617.0724,2.0384,0.998,10.690999999999999,1.0266,25.60699999999995,0.5598,0.994,0.983,288.57715430861725,57.71886633617062,338.3319270015698,0.0,4158461.2877472797
5.14,15.0,11224.446199999982,1523.9230000000002,7317.717600000001,77.5574,77.5574,617.731,288.0,589.2596,1.5475999999999999,0.998,8.344,1.0218,12.90359999999995,0.3082,0.994,0.983,288.57715430861725,70.62075743048898,399.154174205221,0.0,1791251.4888678968
6.175,18.0,16254.691599999982,1709.6742,7749.763800000001,124.92820000000002,124.92820000000002,656.9158,288.0,609.592,1.7990000000000002,0.998,9.646,1.0242,18.61039999999995,0.3996,0.994,0.983,288.57715430861725,63.19635081899232,365.15608671484154,0.0,2910185.7512347507
7.148,21.0,22697.447999999982,1968.6670000000001,8221.579600000001,185.53519999999997,185.53519999999997,700.0178000000001,288.0,632.4490000000001,2.1302,0.998,11.3392,1.0274,26.324599999999947,0.5212,0.994,0.983,288.57715430861725,55.77545153097221,328.61599849779367,0.0,4679267.88760558
8.206,24.0,31220.96879999998,2308.8006,8674.1098,261.093,261.093,766.9768,288.0,662.3968000000001,2.572,0.998,13.5554,1.0318,35.89699999999995,0.7108000000000001,0.994,0.983,288.57715430861725,48.86589846112989,298.20248833592535,0.0,7548513.2179653
9.3,27.0,42829.79099999998,2711.3872,9079.0628,367.3218,367.3218,851.9824000000001,288.0,696.2434000000001,3.1475999999999997,0.998,16.336199999999998,1.0373999999999999,50.160999999999945,0.9932000000000001,0.994,0.983,288.57715430861725,42.61966675236592,270.676833142712,0.0,12160911.12640082
1.138,3.0,39392.64359999998,2603.1282,8713.8528,334.15299999999996,334.15299999999996,825.0788,288.0,681.8746000000001,2.9804000000000004,0.998,15.458000000000002,1.0357999999999998,46.16239999999995,0.9366,0.994,0.984,288.57715430861725,44.111437443395005,276.8349214870487,0.0,10738393.19047529
2.088,6.0,34832.38959999998,2417.3262,8307.0864,290.65160000000003,290.65160000000003,792.7234000000001,288.0,663.2884000000001,2.7443999999999997,0.998,14.24,1.0336,41.017199999999946,0.8550000000000001,0.994,0.984,288.57715430861725,46.57924157303372,288.851260749162,0.0,8817534.070145097
3.144,9.0,28705.486199999978,2159.0721999999996,7891.279799999999,236.22179999999997,236.22179999999997,745.0584,288.0,641.6416,2.4254000000000002,0.998,12.6082,1.0303999999999998,34.69219999999994,0.7296,0.994,0.984,288.57715430861725,50.8908170872924,307.1899068194937,0.0,6490239.012570098
4.161,12.0,21450.61279999998,1851.0813999999998,7574.3266,171.34980000000002,171.34980000000002,688.8596,288.0,616.8851999999999,2.038,0.998,10.6782,1.0265999999999997,26.08899999999995,0.5591999999999999,0.994,0.984,288.57715430861725,57.77052312187447,338.00765456329736,0.0,4158089.5532051153
5.14,15.0,11223.043999999983,1523.8691999999999,7319.708199999999,77.4224,77.4224,616.9196,288.0,589.0690000000001,1.5474,0.998,8.3342,1.0217999999999998,13.395799999999948,0.30779999999999996,0.994,0.984,288.57715430861725,70.68092918336495,398.68140105984224,0.0,1790964.489236745
6.175,18.0,16287.798199999981,1708.6331999999998,7750.8656,124.7382,124.7382,657.2016,288.0,609.5086,1.7996000000000003,0.998,9.6402,1.0242,19.211399999999948,0.4004,0.994,0.984,288.57715430861725,63.22572145806104,365.19315403422974,0.0,2914337.4603777737
7.148,21.0,22697.428799999983,1968.6688,8222.9472,185.5462,185.5462,699.0726000000001,288.0,632.274,2.1302,0.998,11.327200000000001,1.0273999999999999,26.267399999999952,0.5198,0.994,0.984,288.57715430861725,55.81909033123807,328.17228429255476,0.0,4679268.207730252
8.206,24.0,31221.01159999998,2308.8057999999996,8675.064,261.09000000000003,261.09000000000003,765.9778,288.0,662.2164,2.5718000000000005,0.998,13.541000000000002,1.0318,35.82699999999995,0.7092,0.994,0.984,288.57715430861725,48.90454176205597,297.8372346216657,0.0,7548540.567197116
9.3,27.0,42829.91279999998,2711.3931999999995,9079.814000000002,367.3556,367.3556,850.981,288.0,696.0627999999999,3.1472,0.998,16.3182,1.0373999999999999,50.078199999999946,0.9914,0.994,0.984,288.57715430861725,42.655611525781026,270.3930477885104,0.0,12160972.620609576
1.138,3.0,39499.78879999998,2601.5514,8713.946,334.0948,334.0948,827.4756,288.0,682.1052,2.9829999999999997,0.998,15.459600000000004,1.0358,46.22579999999995,0.9392000000000001,0.994,0.985,288.57715430861725,44.12178840332219,277.3971169963125,0.0,10761078.570774756
2.088,6.0,34916.81779999998,2416.4955999999997,8307.9398,290.7306,290.7306,794.3401999999999,288.0,663.4775999999999,2.7466,0.998,14.240200000000002,1.0335999999999999,40.63739999999995,0.8564,0.994,0.985,288.57715430861725,46.591873709638904,289.20854875118323,0.0,8835869.304520346
3.144,9.0,28790.080199999986,2158.2406,7892.535399999999,236.29100000000003,236.29100000000003,746.7207999999999,288.0,641.8363999999999,2.4276,0.998,12.610400000000002,1.0304,34.32199999999995,0.7314,0.994,0.985,288.57715430861725,50.897386284336726,307.59630911188003,0.0,6506858.322858697
4.161,12.0,21535.15599999998,1850.2466,7575.883,171.43099999999998,171.43099999999998,690.5611999999999,288.0,617.0822000000001,2.0401999999999996,0.998,10.6826,1.0266,25.72999999999995,0.5611999999999999,0.994,0.985,288.57715430861725,57.76516952801752,338.4772081168513,0.0,4172595.2076841914
5.14,15.0,11307.513199999983,1523.0338,7321.258400000001,77.4688,77.4688,618.606,288.0,589.2622,1.5497999999999998,0.998,8.341800000000001,1.0218,13.046799999999948,0.31,0.994,0.985,288.57715430861725,70.63969407082404,399.1521486643438,0.0,1803454.8035372035
6.175,18.0,16265.215599999985,1709.3804,7753.097599999999,124.88580000000002,124.88580000000002,655.4626,288.0,609.2818,1.7988,0.998,9.628,1.0242,18.712999999999948,0.3982,0.994,0.985,288.57715430861725,63.28228084752804,364.38881476539916,0.0,2911569.5066579063
7.148,21.0,22697.395399999987,1968.6707999999999,8224.317200000001,185.5292,185.5292,698.13,288.0,632.0988,2.1296,0.998,11.3158,1.0274,26.210399999999947,0.5188,0.994,0.985,288.57715430861725,55.859841990844664,327.82212622088656,0.0,4679266.07576724
8.206,24.0,31220.985999999983,2308.8108,8676.017600000001,261.06460000000004,261.06460000000004,764.9816,288.0,662.0360000000001,2.5712,0.998,13.5268,1.0318,35.75699999999995,0.7078,0.994,0.985,288.57715430861725,48.94254369104297,297.5192906036092,0.0,7548550.724961164
9.3,27.0,42830.13379999998,2711.398,9080.564999999999,367.3236,367.3236,849.9832,288.0,695.8822,3.1466000000000003,0.998,16.3004,1.0373999999999999,49.99539999999995,0.9896,0.994,0.985,288.57715430861725,42.691111874555226,270.1275027013284,0.0,12161056.89933443
1.138,3.0,39544.22279999998,2599.4468,8713.6482,333.93680000000006,333.93680000000006,828.5172,288.0,682.0652,2.9832,0.998,15.449000000000002,1.0357999999999998,47.32879999999996,0.9406000000000001,0.994,0.986,288.57715430861725,44.149472457764254,277.72767497988735,0.0,10764468.61770783
2.088,6.0,34981.334999999985,2413.4982,8307.3666,290.3984,290.3984,796.2362,288.0,663.4986000000001,2.7472,0.998,14.233,1.0336,42.29859999999995,0.8591999999999999,0.994,0.986,288.57715430861725,46.61691842900303,289.83554164239956,0.0,8841215.507346718
3.144,9.0,28854.736599999982,2155.2421999999997,7892.361999999999,235.98739999999998,235.98739999999998,748.662,288.0,641.8628,2.4282,0.998,12.6052,1.0306,35.99299999999995,0.7343999999999999,0.994,0.986,288.57715430861725,50.920477263351636,308.3197430195207,0.0,6512411.195243959
4.161,12.0,21599.779399999985,1847.2450000000001,7576.011,171.1402,171.1402,692.5412,288.0,617.1106000000001,2.0408,0.998,10.6798,1.0268,27.41219999999995,0.5644,0.994,0.986,288.57715430861725,57.78297346392255,339.34790278322225,0.0,4178327.0778584247
5.14,15.0,11371.939199999983,1520.0324,7321.379999999999,77.18260000000001,77.18260000000001,620.5704,288.0,589.2869999999999,1.5504,0.998,8.3422,1.022,14.73919999999995,0.3136,0.994,0.986,288.57715430861725,70.6392798062861,400.2647058823529,0.0,1810155.9502353796
6.175,18.0,16285.427399999982,1708.4879999999998,7754.292600000001,124.7234,124.7234,655.3606,288.0,609.1575999999999,1.7986,0.998,9.6206,1.0244,19.216399999999954,0.39859999999999995,0.994,0.986,288.57715430861725,63.318046691474535,364.37262315133995,0.0,2913665.6337577095
7.148,21.0,22697.374799999983,1968.672,8225.686,185.5328,185.5328,697.1898,288.0,631.9242,2.1292,0.998,11.3042,1.0276,26.15379999999995,0.5178,0.994,0.986,288.57715430861725,55.90171794554237,327.44213789216604,0.0,4679264.68113376
8.206,24.0,31221.004999999983,2308.8142,8676.9722,261.0698,261.0698,763.9884,288.0,661.8564,2.5707999999999998,0.998,13.5124,1.0318,35.687399999999954,0.7066,0.994,0.986,288.57715430861725,48.98140966815666,297.17924381515485,0.0,7548566.434895487
9.3,27.0,42830.40919999998,2711.4012,9081.3158,367.3328,367.3328,848.9886,288.0,695.7027999999999,3.1458,0.998,16.282400000000003,1.0373999999999999,49.91319999999995,0.9882,0.994,0.986,288.57715430861725,42.72728836043825,269.8800305168797,0.0,12161149.448174097
1.138,3.0,39498.80839999998,2597.1594,8713.1482,333.818,333.818,827.0550000000001,288.0,681.6818,2.9806,0.998,15.422,1.0357999999999998,48.374599999999944,0.9394,0.994,0.987,288.57715430861725,44.2019063675269,277.4793665704892,0.0,10742644.822706612
2.088,6.0,34942.646599999985,2410.6764000000003,8306.8258,290.18,290.18,795.1592,288.0,663.1422,2.7446,0.998,14.208000000000002,1.0336,43.65379999999995,0.8588000000000001,0.994,0.987,288.57715430861725,46.67385979729729,289.7177002113241,0.0,8821111.875396697
3.144,9.0,28816.20179999998,2152.4196,7892.2232,235.7672,235.7672,747.6302000000001,288.0,641.5118,2.4256,0.998,12.581999999999999,1.0306,37.35759999999995,0.734,0.994,0.987,288.57715430861725,50.98647273883326,308.22485158311343,0.0,6495196.47823762
4.161,12.0,21561.22399999998,1844.4201999999998,7576.174400000001,170.9164,170.9164,691.548,288.0,616.7616,2.0383999999999998,0.998,10.659,1.0268,28.787999999999954,0.5644,0.994,0.987,288.57715430861725,57.86298902336054,339.2602040816327,0.0,4164490.7272701883
5.14,15.0,11333.123199999984,1517.2082,7321.5368,76.9494,76.9494,619.561,288.0,588.934,1.5484,0.998,8.3244,1.022,16.124799999999954,0.31379999999999997,0.994,0.987,288.57715430861725,70.74792177213972,400.1298114182382,0.0,1800625.5535862797
6.175,18.0,16292.249199999982,1707.9536,7755.723,124.624,124.624,654.7916,288.0,609.0,1.7986,0.998,9.6112,1.0244,19.470399999999955,0.3984,0.994,0.987,288.57715430861725,63.36357582820043,364.0562659846548,0.0,2913974.387961699
7.148,21.0,22697.33399999998,1968.673,8227.055799999998,185.55440000000002,185.55440000000002,696.252,288.0,631.7502000000001,2.129,0.998,11.2922,1.0276,26.096799999999956,0.5166000000000001,0.994,0.987,288.57715430861725,55.94571474114877,327.03240958196335,0.0,4679258.646711948
8.206,24.0,31220.956999999984,2308.8172,8677.925399999998,261.0974,261.0974,762.9975999999999,288.0,661.6773999999999,2.5704000000000002,0.998,13.498000000000001,1.0318,35.61759999999995,0.7052,0.994,0.987,288.57715430861725,49.02040302267002,296.84002489884836,0.0,7548564.637882436
9.3,27.0,42830.43599999999,2711.4046,9082.0612,367.3508,367.3508,847.9956,288.0,695.524,3.1452,0.998,16.264400000000002,1.0373999999999999,49.830799999999954,0.9864,0.994,0.987,288.57715430861725,42.763581810580156,269.61579549790156,0.0,12161172.307348344
1.138,3.0,39343.06559999999,2595.0462,8712.6428,333.7184,333.7184,822.4442000000001,288.0,680.875,2.9746,0.998,15.376,1.0357999999999998,49.14219999999996,0.9339999999999999,0.994,0.988,288.57715430861725,44.281672736732574,276.48900692530094,0.0,10691580.470598424
2.088,6.0,34786.35299999998,2408.0394,8306.284599999999,289.9796,289.9796,790.7428,288.0,662.3368,2.7384,0.998,14.162799999999999,1.0336,44.70099999999995,0.8540000000000001,0.994,0.988,288.57715430861725,46.76595023582908,288.7608822670172,0.0,8772050.15638351
3.144,9.0,28660.053399999983,2149.7817999999997,7892.0836,235.546,235.546,743.2588000000001,288.0,640.7115999999999,2.4196,0.998,12.538799999999998,1.0306,38.41419999999995,0.7295999999999999,0.994,0.988,288.57715430861725,51.09831881838772,307.1825095057035,0.0,6452083.735655961
4.161,12.0,21405.059599999986,1841.7806,7576.3368,170.6904,170.6904,687.2148,288.0,615.9631999999999,2.0325999999999995,0.998,10.617999999999999,1.0268,29.855799999999952,0.5602,0.994,0.988,288.57715430861725,58.01122621962705,338.0964282200138,0.0,4128411.2562729544
5.14,15.0,11176.937999999984,1514.568,7321.6975999999995,76.7304,76.7304,615.2128,288.0,588.1315999999999,1.5428,0.998,8.2866,1.022,17.202599999999954,0.30979999999999996,0.994,0.988,288.57715430861725,70.97381314411217,398.7638060668914,0.0,1772720.375913771
6.175,18.0,16291.830599999983,1707.4281999999998,7757.159,124.5104,124.5104,654.0346000000001,288.0,608.8172,1.7982,0.998,9.6012,1.0244,19.694999999999954,0.398,0.994,0.988,288.57715430861725,63.41053201683122,363.71627182738297,0.0,2913003.1460392033
